"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime","Red","Green","Blue"
638160.170,852093.800,420.600,3.000,1.000,1.000,0.000,0.000,2.000,1.000,145.000,7331.000,248293.533,166.000,144.000,158.000
638289.270,852538.120,424.110,132.000,2.000,2.000,1.000,0.000,1.000,10.000,147.000,7331.000,248293.681,142.000,128.000,150.000
638207.740,852120.600,420.310,5.000,1.000,1.000,1.000,0.000,2.000,1.000,147.000,7331.000,248293.832,191.000,156.000,174.000
638283.400,852351.740,423.690,125.000,1.000,1.000,1.000,0.000,1.000,6.000,143.000,7331.000,248293.986,182.000,146.000,165.000
638116.990,851597.600,424.080,31.000,1.000,1.000,1.000,0.000,1.000,-9.000,143.000,7331.000,248294.136,194.000,162.000,177.000
638182.250,851771.490,424.570,72.000,1.000,1.000,1.000,0.000,1.000,-6.000,145.000,7331.000,248294.290,187.000,152.000,170.000
638147.830,851541.110,423.000,52.000,1.000,1.000,1.000,0.000,2.000,-12.000,147.000,7331.000,248294.442,171.000,140.000,157.000
638204.300,851668.010,459.580,19.000,1.000,3.000,0.000,0.000,1.000,-10.000,137.000,7331.000,248294.588,160.000,130.000,154.000
638411.550,852341.800,420.470,5.000,1.000,1.000,1.000,0.000,1.000,3.000,149.000,7331.000,248294.733,179.000,150.000,166.000
638182.550,851374.840,421.490,56.000,1.000,1.000,1.000,0.000,1.000,-17.000,137.000,7331.000,248294.882,176.000,144.000,163.000
638499.800,852438.550,419.090,17.000,1.000,1.000,0.000,0.000,1.000,6.000,129.000,7331.000,248295.025,176.000,144.000,160.000
638229.950,851358.560,421.230,69.000,1.000,1.000,1.000,0.000,1.000,-17.000,143.000,7331.000,248295.169,185.000,157.000,172.000
638351.970,851711.350,425.030,48.000,1.000,1.000,0.000,0.000,1.000,-10.000,139.000,7331.000,248295.316,179.000,155.000,169.000
638556.560,852347.050,419.690,65.000,1.000,1.000,0.000,0.000,1.000,3.000,149.000,7331.000,248295.466,177.000,150.000,166.000
638331.100,851459.420,422.310,27.000,1.000,1.000,1.000,0.000,1.000,-14.000,139.000,7331.000,248295.610,177.000,148.000,166.000
638542.550,852107.280,421.950,59.000,1.000,1.000,1.000,0.000,2.000,0.000,136.000,7331.000,248295.747,146.000,132.000,144.000
638390.620,851475.950,422.440,53.000,1.000,1.000,1.000,0.000,1.000,-12.000,137.000,7331.000,248295.878,184.000,148.000,166.000
638648.750,852303.540,418.540,29.000,3.000,3.000,0.000,0.000,1.000,6.000,128.000,7331.000,248296.003,103.000,106.000,120.000
638611.420,852075.660,427.130,32.000,1.000,1.000,0.000,0.000,1.000,2.000,126.000,7331.000,248296.138,82.000,100.000,94.000
638625.950,852024.280,427.170,83.000,1.000,1.000,0.000,0.000,1.000,1.000,128.000,7331.000,248296.292,64.000,82.000,80.000
638770.870,852453.840,422.670,69.000,2.000,2.000,0.000,0.000,2.000,11.000,128.000,7331.000,248296.462,51.000,73.000,66.000
638532.450,851426.840,421.720,39.000,1.000,1.000,1.000,0.000,1.000,-10.000,145.000,7331.000,248296.625,78.000,90.000,89.000
638741.730,852143.700,418.110,180.000,1.000,1.000,1.000,0.000,1.000,4.000,134.000,7331.000,248296.763,130.000,117.000,136.000
638764.800,852172.470,469.690,109.000,2.000,3.000,0.000,0.000,1.000,5.000,135.000,7331.000,248296.866,103.000,102.000,112.000
638822.570,852341.770,424.150,59.000,1.000,1.000,1.000,0.000,1.000,8.000,135.000,7331.000,248296.955,60.000,84.000,74.000
638732.120,851912.140,423.330,191.000,1.000,1.000,0.000,0.000,1.000,0.000,132.000,7331.000,248297.039,170.000,132.000,160.000
638816.930,852211.150,468.830,47.000,1.000,3.000,1.000,0.000,1.000,5.000,136.000,7331.000,248297.127,116.000,110.000,143.000
638786.150,852017.650,422.540,40.000,2.000,2.000,0.000,0.000,1.000,1.000,133.000,7331.000,248297.211,95.000,100.000,116.000
638801.180,852032.910,513.650,36.000,1.000,3.000,1.000,0.000,1.000,1.000,137.000,7331.000,248297.299,104.000,112.000,124.000
638886.940,852335.990,452.300,4.000,3.000,4.000,0.000,0.000,1.000,8.000,126.000,7331.000,248297.382,90.000,96.000,104.000
638708.100,851497.900,461.840,40.000,1.000,2.000,1.000,0.000,1.000,-10.000,133.000,7331.000,248297.469,132.000,126.000,155.000
638921.850,852382.250,517.650,2.000,1.000,3.000,0.000,0.000,1.000,9.000,124.000,7331.000,248297.554,113.000,112.000,128.000
638940.980,852402.030,495.960,19.000,3.000,4.000,1.000,0.000,1.000,10.000,128.000,7331.000,248297.646,106.000,108.000,124.000
638961.880,852424.310,463.160,4.000,1.000,1.000,1.000,0.000,1.000,10.000,128.000,7331.000,248297.741,98.000,104.000,118.000
638959.610,852337.170,416.670,0.000,4.000,4.000,0.000,0.000,1.000,9.000,126.000,7331.000,248297.842,116.000,116.000,134.000
638941.400,852173.820,425.300,85.000,1.000,1.000,1.000,0.000,2.000,6.000,130.000,7331.000,248297.951,71.000,81.000,87.000
638786.120,851367.420,472.900,18.000,2.000,3.000,0.000,0.000,1.000,-10.000,128.000,7331.000,248298.076,105.000,105.000,124.000
638794.060,851256.230,420.140,0.000,2.000,2.000,1.000,0.000,2.000,-12.000,129.000,7331.000,248298.234,98.000,104.000,116.000
638894.620,851562.300,471.980,1.000,1.000,2.000,1.000,0.000,1.000,-7.000,128.000,7331.000,248298.427,67.000,80.000,92.000
638918.470,851383.270,465.420,26.000,1.000,2.000,0.000,0.000,1.000,-12.000,128.000,7331.000,248298.747,96.000,101.000,118.000
638972.010,852465.780,442.320,1.000,2.000,3.000,0.000,0.000,1.000,0.000,126.000,7332.000,248668.476,116.000,118.000,138.000
638921.560,852509.120,419.060,78.000,2.000,2.000,1.000,0.000,1.000,0.000,128.000,7332.000,248668.735,98.000,106.000,118.000
638833.040,852772.410,431.920,17.000,2.000,2.000,0.000,0.000,1.000,-4.000,130.000,7332.000,248668.899,103.000,105.000,125.000
638863.750,852546.520,419.090,0.000,2.000,2.000,0.000,0.000,1.000,0.000,130.000,7332.000,248669.051,70.000,82.000,86.000
638774.410,852793.900,447.150,74.000,1.000,2.000,0.000,0.000,1.000,-3.000,134.000,7332.000,248669.205,72.000,86.000,86.000
638944.950,852002.170,424.110,49.000,1.000,1.000,0.000,0.000,1.000,13.000,135.000,7332.000,248669.355,152.000,138.000,146.000
638761.610,852621.190,421.490,137.000,1.000,1.000,0.000,0.000,1.000,0.000,128.000,7332.000,248669.511,86.000,91.000,100.000
638861.420,852114.700,453.150,16.000,2.000,3.000,0.000,0.000,1.000,11.000,128.000,7332.000,248669.681,64.000,86.000,80.000
638840.220,852111.060,484.480,7.000,1.000,2.000,0.000,0.000,1.000,11.000,130.000,7332.000,248669.834,104.000,104.000,120.000
638822.340,852099.770,424.250,95.000,1.000,1.000,1.000,0.000,1.000,11.000,126.000,7332.000,248669.982,82.000,88.000,97.000
638810.860,852069.780,425.590,65.000,2.000,2.000,0.000,0.000,1.000,11.000,130.000,7332.000,248670.122,103.000,105.000,120.000
638608.170,852819.650,420.930,125.000,1.000,1.000,0.000,0.000,2.000,-4.000,127.000,7332.000,248670.259,158.000,127.000,145.000
638787.010,851991.930,477.530,2.000,2.000,4.000,1.000,0.000,1.000,13.000,126.000,7332.000,248670.404,96.000,101.000,117.000
638785.730,851901.570,423.790,59.000,1.000,1.000,0.000,0.000,1.000,14.000,130.000,7332.000,248670.561,139.000,119.000,134.000
638557.910,852781.330,420.960,182.000,1.000,1.000,0.000,0.000,1.000,-4.000,128.000,7332.000,248670.719,189.000,142.000,168.000
638550.790,852664.670,421.520,110.000,1.000,1.000,1.000,0.000,1.000,-1.000,126.000,7332.000,248670.918,186.000,136.000,164.000
638583.140,852335.530,420.370,36.000,1.000,1.000,0.000,0.000,1.000,5.000,130.000,7332.000,248671.138,178.000,146.000,162.000
638636.190,851915.750,425.000,146.000,1.000,1.000,1.000,0.000,1.000,14.000,128.000,7332.000,248671.324,86.000,94.000,98.000
638412.340,852771.100,418.900,32.000,1.000,1.000,1.000,0.000,1.000,-4.000,126.000,7332.000,248671.512,157.000,139.000,152.000
638472.830,852326.800,419.290,26.000,1.000,1.000,1.000,0.000,1.000,4.000,129.000,7332.000,248671.705,177.000,142.000,162.000
638450.430,852285.500,419.420,35.000,1.000,1.000,1.000,0.000,2.000,4.000,128.000,7332.000,248671.897,183.000,146.000,164.000
638509.420,851860.990,458.330,3.000,1.000,2.000,0.000,0.000,1.000,13.000,129.000,7332.000,248672.074,114.000,112.000,136.000
638370.700,852413.980,417.550,20.000,1.000,1.000,1.000,0.000,2.000,1.000,126.000,7332.000,248672.260,183.000,148.000,169.000
638374.540,852292.420,420.180,1.000,1.000,1.000,0.000,0.000,2.000,3.000,130.000,7332.000,248672.441,174.000,149.000,164.000
638425.360,851891.930,421.100,17.000,1.000,1.000,0.000,0.000,1.000,11.000,128.000,7332.000,248672.649,73.000,90.000,85.000
638238.550,852698.750,422.240,60.000,1.000,1.000,0.000,0.000,1.000,-4.000,130.000,7332.000,248672.864,179.000,153.000,167.000
638354.560,851889.960,421.260,27.000,1.000,1.000,0.000,0.000,1.000,13.000,130.000,7332.000,248673.090,100.000,111.000,106.000
638199.700,852485.790,422.380,45.000,1.000,1.000,1.000,0.000,2.000,2.000,126.000,7332.000,248673.314,170.000,148.000,159.000
638252.760,851977.890,420.830,21.000,1.000,1.000,1.000,0.000,1.000,13.000,124.000,7332.000,248673.546,181.000,152.000,167.000
638225.130,851910.960,421.460,15.000,1.000,1.000,1.000,0.000,1.000,13.000,126.000,7332.000,248673.776,180.000,149.000,166.000
638082.910,852479.000,422.010,44.000,1.000,1.000,0.000,0.000,1.000,0.000,133.000,7332.000,248674.012,176.000,149.000,164.000
638096.330,852150.490,420.110,1.000,1.000,1.000,0.000,0.000,2.000,6.000,130.000,7332.000,248674.241,172.000,141.000,158.000
638081.730,851968.830,425.390,21.000,1.000,1.000,1.000,0.000,2.000,10.000,126.000,7332.000,248674.466,180.000,150.000,167.000
638038.290,851998.290,423.880,189.000,1.000,1.000,1.000,0.000,2.000,10.000,128.000,7332.000,248674.657,152.000,128.000,153.000
638006.330,851961.060,424.670,45.000,1.000,1.000,1.000,0.000,2.000,11.000,128.000,7332.000,248674.849,153.000,136.000,144.000
637957.380,852003.020,425.520,37.000,1.000,1.000,1.000,0.000,1.000,10.000,129.000,7332.000,248675.040,159.000,138.000,148.000
637928.020,851937.400,440.220,77.000,1.000,1.000,1.000,0.000,1.000,11.000,126.000,7332.000,248675.232,219.000,208.000,220.000
637881.760,851960.700,427.230,31.000,1.000,1.000,1.000,0.000,2.000,10.000,128.000,7332.000,248675.423,117.000,107.000,107.000
637812.010,852120.640,425.520,174.000,1.000,1.000,0.000,0.000,2.000,7.000,128.000,7332.000,248675.620,124.000,110.000,128.000
637711.090,852485.760,424.840,108.000,1.000,1.000,0.000,0.000,2.000,0.000,128.000,7332.000,248675.813,230.000,216.000,228.000
637647.700,852692.880,422.970,54.000,1.000,1.000,0.000,0.000,1.000,-4.000,126.000,7332.000,248676.006,108.000,100.000,108.000
637582.610,852893.640,424.310,195.000,1.000,1.000,1.000,0.000,1.000,-8.000,126.000,7332.000,248676.205,126.000,111.000,130.000
637583.370,852739.500,423.360,0.000,2.000,2.000,1.000,0.000,2.000,-6.000,124.000,7332.000,248676.397,176.000,160.000,168.000
637582.940,852596.030,423.060,41.000,1.000,1.000,1.000,0.000,1.000,-2.000,124.000,7332.000,248676.589,106.000,100.000,110.000
637537.010,852690.320,425.130,103.000,1.000,1.000,1.000,0.000,1.000,-3.000,126.000,7332.000,248676.780,138.000,128.000,139.000
637480.090,852874.150,423.790,75.000,1.000,1.000,0.000,0.000,1.000,-6.000,124.000,7332.000,248676.964,110.000,106.000,118.000
637663.940,851991.240,452.460,218.000,1.000,1.000,0.000,0.000,1.000,13.000,126.000,7332.000,248677.152,110.000,115.000,118.000
637629.820,852067.490,459.150,139.000,1.000,1.000,1.000,0.000,1.000,10.000,124.000,7332.000,248677.339,109.000,108.000,116.000
637526.020,852396.650,424.210,109.000,1.000,1.000,1.000,0.000,1.000,2.000,128.000,7332.000,248677.529,224.000,206.000,218.000
637403.380,852853.970,422.640,17.000,1.000,1.000,0.000,0.000,1.000,-7.000,122.000,7332.000,248677.711,152.000,133.000,144.000
637472.080,852415.680,424.280,86.000,1.000,1.000,1.000,0.000,2.000,3.000,126.000,7332.000,248677.912,214.000,194.000,213.000
637402.430,852635.370,425.000,125.000,1.000,1.000,1.000,0.000,2.000,0.000,126.000,7332.000,248678.102,96.000,88.000,106.000
637323.000,852899.250,421.490,20.000,1.000,1.000,1.000,0.000,1.000,-5.000,124.000,7332.000,248678.293,120.000,111.000,126.000
637360.760,852595.370,422.870,72.000,1.000,1.000,0.000,0.000,1.000,0.000,126.000,7332.000,248678.476,155.000,140.000,151.000
637348.490,852521.330,423.650,58.000,1.000,1.000,0.000,0.000,1.000,1.000,124.000,7332.000,248678.668,188.000,162.000,180.000
637362.860,852288.780,478.840,203.000,1.000,1.000,1.000,0.000,1.000,5.000,124.000,7332.000,248678.889,72.000,87.000,82.000
637312.630,852286.250,473.750,172.000,1.000,1.000,1.000,0.000,1.000,5.000,124.000,7332.000,248679.158,136.000,121.000,134.000
637309.020,851926.840,417.720,19.000,1.000,1.000,1.000,0.000,1.000,10.000,124.000,7332.000,248679.562,124.000,102.000,132.000
637282.680,852557.410,423.230,43.000,1.000,1.000,1.000,0.000,1.000,-14.000,126.000,7333.000,249395.916,180.000,159.000,170.000
637373.000,852612.040,423.880,147.000,1.000,1.000,1.000,0.000,2.000,-16.000,124.000,7333.000,249396.338,125.000,112.000,131.000
637471.420,852624.280,425.660,65.000,2.000,2.000,0.000,0.000,2.000,-18.000,124.000,7333.000,249396.755,118.000,105.000,126.000
637616.540,852866.140,423.560,33.000,1.000,1.000,0.000,0.000,2.000,-9.000,124.000,7333.000,249397.194,150.000,130.000,144.000
637701.410,852744.520,423.230,134.000,1.000,1.000,0.000,0.000,2.000,-8.000,124.000,7333.000,249397.636,93.000,86.000,92.000
637797.440,852576.710,424.210,28.000,1.000,1.000,0.000,0.000,1.000,-15.000,124.000,7333.000,249398.077,163.000,146.000,158.000
637927.200,852786.420,425.100,58.000,1.000,1.000,1.000,0.000,2.000,-9.000,124.000,7333.000,249398.523,134.000,114.000,138.000
637977.620,852566.170,424.150,36.000,1.000,1.000,1.000,0.000,2.000,-14.000,124.000,7333.000,249398.962,169.000,148.000,160.000
638065.880,852647.600,422.470,31.000,1.000,1.000,1.000,0.000,2.000,-14.000,124.000,7333.000,249399.384,144.000,128.000,141.000
638133.430,852599.480,424.020,31.000,1.000,1.000,0.000,0.000,2.000,-12.000,124.000,7333.000,249399.820,141.000,130.000,139.000
638214.500,852553.640,424.180,37.000,1.000,1.000,1.000,0.000,1.000,-12.000,128.000,7333.000,249400.265,161.000,139.000,155.000
638314.340,852793.540,419.650,39.000,1.000,1.000,0.000,0.000,2.000,-7.000,124.000,7333.000,249400.700,164.000,140.000,153.000
638352.200,852538.980,440.620,4.000,1.000,2.000,0.000,0.000,1.000,-12.000,128.000,7333.000,249401.123,142.000,130.000,153.000
638444.290,852654.760,421.690,69.000,1.000,1.000,0.000,0.000,2.000,-12.000,124.000,7333.000,249401.563,186.000,140.000,166.000
638510.790,852503.510,437.730,1.000,1.000,2.000,1.000,0.000,1.000,-18.000,124.000,7333.000,249402.008,150.000,126.000,150.000
638650.360,852769.520,421.750,131.000,1.000,1.000,0.000,0.000,2.000,-9.000,125.000,7333.000,249402.463,84.000,96.000,88.000
638707.150,852619.780,422.770,186.000,1.000,1.000,1.000,0.000,1.000,-10.000,128.000,7333.000,249402.890,88.000,100.000,98.000
638752.560,852541.400,423.100,172.000,1.000,1.000,1.000,0.000,2.000,-13.000,128.000,7333.000,249403.196,72.000,88.000,82.000
638808.200,852534.420,474.610,7.000,1.000,2.000,0.000,0.000,1.000,-17.000,124.000,7333.000,249403.460,82.000,93.000,98.000
638904.660,852668.700,422.700,40.000,2.000,2.000,0.000,0.000,2.000,-15.000,126.000,7333.000,249403.766,120.000,120.000,140.000
638946.230,852512.990,465.620,67.000,1.000,3.000,1.000,0.000,1.000,-18.000,126.000,7333.000,249404.115,117.000,116.000,140.000
637282.480,852937.570,455.740,180.000,1.000,1.000,0.000,0.000,1.000,-7.000,126.000,7332.000,248678.535,80.000,88.000,83.000
637153.970,853205.020,423.460,80.000,1.000,1.000,0.000,0.000,1.000,-13.000,124.000,7332.000,248679.016,210.000,182.000,204.000
637119.290,852967.220,444.060,26.000,1.000,1.000,0.000,0.000,1.000,-11.000,122.000,7332.000,248679.513,154.000,139.000,148.000
636985.100,853190.490,437.300,218.000,1.000,1.000,0.000,0.000,1.000,-15.000,122.000,7332.000,248679.993,138.000,110.000,123.000
636901.770,853239.170,434.350,179.000,1.000,1.000,1.000,0.000,1.000,-14.000,120.000,7332.000,248680.436,215.000,201.000,213.000
636874.050,852993.340,438.290,12.000,1.000,1.000,1.000,0.000,1.000,-8.000,118.000,7332.000,248680.879,74.000,80.000,78.000
636796.490,852956.200,422.830,17.000,1.000,1.000,0.000,0.000,1.000,-5.000,122.000,7332.000,248681.332,122.000,111.000,124.000
636709.510,853166.930,455.870,9.000,1.000,3.000,0.000,0.000,1.000,-10.000,124.000,7332.000,248681.717,76.000,83.000,91.000
636688.120,853133.140,421.520,139.000,1.000,1.000,0.000,0.000,1.000,-12.000,126.000,7332.000,248682.061,121.000,110.000,132.000
636667.620,853045.570,462.340,23.000,1.000,2.000,1.000,0.000,1.000,-11.000,126.000,7332.000,248682.430,94.000,89.000,100.000
636567.720,853230.410,420.110,28.000,1.000,1.000,0.000,0.000,1.000,-14.000,124.000,7332.000,248682.847,82.000,79.000,82.000
636484.350,853170.280,418.140,168.000,1.000,1.000,0.000,0.000,2.000,-14.000,127.000,7332.000,248683.268,178.000,146.000,172.000
636422.110,853109.060,446.620,3.000,1.000,2.000,0.000,0.000,1.000,-9.000,124.000,7332.000,248683.709,101.000,98.000,118.000
636351.610,853132.640,466.770,14.000,1.000,2.000,1.000,0.000,1.000,-11.000,124.000,7332.000,248684.115,75.000,73.000,86.000
636297.440,853183.230,454.360,11.000,1.000,2.000,1.000,0.000,1.000,-14.000,126.000,7332.000,248684.479,115.000,114.000,133.000
636249.700,853209.150,417.160,99.000,1.000,1.000,0.000,0.000,1.000,-13.000,126.000,7332.000,248684.801,106.000,98.000,121.000
636181.990,853234.120,415.680,23.000,1.000,1.000,1.000,0.000,1.000,-12.000,122.000,7332.000,248685.188,68.000,82.000,78.000
636097.150,853163.520,417.190,21.000,2.000,2.000,1.000,0.000,2.000,-11.000,125.000,7332.000,248685.686,70.000,74.000,78.000
636019.950,853217.590,434.910,1.000,1.000,2.000,1.000,0.000,1.000,-16.000,126.000,7332.000,248686.088,122.000,108.000,127.000
635980.840,853088.550,436.880,0.000,2.000,3.000,0.000,0.000,1.000,-13.000,122.000,7332.000,248686.486,87.000,90.000,97.000
635918.310,853135.400,451.870,1.000,1.000,3.000,1.000,0.000,1.000,-10.000,128.000,7332.000,248686.855,126.000,118.000,142.000
635868.500,853134.450,432.580,6.000,1.000,2.000,1.000,0.000,1.000,-7.000,126.000,7332.000,248687.257,66.000,82.000,76.000
635843.180,853057.380,428.670,30.000,2.000,3.000,1.000,0.000,1.000,-9.000,128.000,7332.000,248687.679,63.000,73.000,80.000
635782.640,853017.060,416.240,7.000,2.000,2.000,1.000,0.000,1.000,-10.000,130.000,7332.000,248688.120,106.000,104.000,125.000
635813.780,853486.680,425.200,120.000,1.000,1.000,0.000,0.000,1.000,5.000,118.000,7333.000,249386.866,149.000,122.000,137.000
635822.670,853230.150,419.720,39.000,1.000,1.000,1.000,0.000,2.000,0.000,128.000,7333.000,249387.260,141.000,125.000,137.000
635824.870,852996.620,455.510,14.000,1.000,2.000,0.000,0.000,1.000,-9.000,120.000,7333.000,249387.596,75.000,88.000,87.000
635899.110,853017.420,415.490,80.000,2.000,2.000,1.000,0.000,2.000,-11.000,126.000,7333.000,249387.910,94.000,100.000,112.000
636006.360,853181.040,413.620,140.000,1.000,1.000,1.000,0.000,2.000,-8.000,122.000,7333.000,249388.198,177.000,137.000,163.000
636102.030,853270.280,414.110,113.000,2.000,2.000,1.000,0.000,1.000,-2.000,122.000,7333.000,249388.563,132.000,111.000,139.000
636199.670,853412.270,417.850,127.000,1.000,1.000,1.000,0.000,1.000,5.000,124.000,7333.000,249388.889,100.000,107.000,116.000
636274.640,853490.650,414.270,103.000,1.000,1.000,1.000,0.000,2.000,5.000,124.000,7333.000,249389.215,117.000,97.000,122.000
636297.900,853462.110,413.980,15.000,2.000,2.000,0.000,0.000,1.000,3.000,127.000,7333.000,249389.548,136.000,119.000,136.000
636275.590,853208.560,483.230,1.000,1.000,2.000,1.000,0.000,1.000,-2.000,120.000,7333.000,249389.846,104.000,102.000,122.000
636324.870,853186.710,418.310,111.000,2.000,2.000,0.000,0.000,2.000,0.000,126.000,7333.000,249390.162,118.000,113.000,135.000
636371.190,853101.150,449.970,11.000,1.000,2.000,1.000,0.000,1.000,-2.000,128.000,7333.000,249390.478,122.000,109.000,140.000
636470.770,853248.520,419.320,169.000,1.000,1.000,1.000,0.000,1.000,0.000,123.000,7333.000,249390.785,129.000,114.000,136.000
636478.900,853019.160,420.010,25.000,1.000,1.000,1.000,0.000,2.000,-5.000,124.000,7333.000,249391.071,150.000,131.000,149.000
636576.870,853225.230,420.210,27.000,1.000,1.000,1.000,0.000,1.000,-1.000,124.000,7333.000,249391.360,78.000,80.000,78.000
636592.030,853044.590,452.460,27.000,1.000,2.000,1.000,0.000,1.000,-3.000,128.000,7333.000,249391.646,94.000,90.000,109.000
636703.610,853340.160,481.820,122.000,1.000,1.000,1.000,0.000,1.000,2.000,122.000,7333.000,249391.935,116.000,106.000,118.000
636710.630,853139.010,421.390,72.000,2.000,2.000,1.000,0.000,1.000,-2.000,124.000,7333.000,249392.241,136.000,114.000,140.000
636733.790,852997.240,421.490,156.000,1.000,1.000,1.000,0.000,1.000,-5.000,126.000,7333.000,249392.566,175.000,128.000,156.000
636816.370,853250.200,421.190,22.000,1.000,1.000,1.000,0.000,2.000,3.000,124.000,7333.000,249392.912,185.000,172.000,180.000
636875.230,853356.170,481.000,114.000,1.000,1.000,0.000,0.000,1.000,0.000,124.000,7333.000,249393.265,88.000,98.000,102.000
636933.600,853322.930,446.620,49.000,1.000,1.000,1.000,0.000,1.000,-2.000,120.000,7333.000,249393.602,110.000,106.000,112.000
637065.190,853483.300,420.180,70.000,2.000,2.000,0.000,0.000,1.000,2.000,124.000,7333.000,249393.954,110.000,102.000,116.000
637177.490,853453.640,470.010,16.000,1.000,2.000,0.000,0.000,1.000,5.000,126.000,7333.000,249394.318,92.000,93.000,107.000
637195.900,853029.300,424.570,130.000,1.000,1.000,1.000,0.000,2.000,-4.000,124.000,7333.000,249394.673,162.000,139.000,164.000
637296.190,853285.660,429.170,53.000,1.000,1.000,1.000,0.000,1.000,10.000,124.000,7334.000,249773.374,69.000,78.000,84.000
637275.660,853221.850,479.100,1.000,1.000,3.000,0.000,0.000,1.000,13.000,124.000,7334.000,249773.799,62.000,76.000,72.000
637206.360,853271.780,423.230,135.000,1.000,1.000,1.000,0.000,1.000,10.000,124.000,7334.000,249774.198,121.000,108.000,136.000
637140.220,853182.320,423.060,1.000,2.000,2.000,1.000,0.000,2.000,12.000,126.000,7334.000,249774.658,94.000,84.000,94.000
637016.960,853282.320,421.920,27.000,1.000,1.000,0.000,0.000,1.000,12.000,124.000,7334.000,249775.160,154.000,134.000,146.000
636940.260,853204.330,422.210,142.000,1.000,1.000,0.000,0.000,1.000,15.000,122.000,7334.000,249775.638,216.000,202.000,213.000
636892.650,853238.290,434.740,232.000,1.000,1.000,1.000,0.000,1.000,12.000,124.000,7334.000,249776.152,208.000,196.000,206.000
636845.050,853259.190,421.230,34.000,1.000,1.000,1.000,0.000,1.000,10.000,124.000,7334.000,249776.650,168.000,161.000,166.000
636737.430,853445.470,461.060,27.000,1.000,1.000,0.000,0.000,1.000,6.000,118.000,7334.000,249777.114,102.000,102.000,116.000
636685.790,853300.660,420.600,25.000,1.000,1.000,1.000,0.000,2.000,9.000,124.000,7334.000,249777.531,176.000,171.000,184.000
636621.160,853296.650,420.600,32.000,1.000,1.000,1.000,0.000,2.000,12.000,124.000,7334.000,249777.914,153.000,124.000,138.000
636541.830,853337.530,483.660,115.000,1.000,1.000,0.000,0.000,1.000,14.000,131.000,7334.000,249778.282,80.000,92.000,96.000
636470.960,853325.030,417.650,206.000,1.000,1.000,0.000,0.000,2.000,14.000,126.000,7334.000,249778.665,74.000,92.000,86.000
636355.610,853502.300,419.650,83.000,1.000,1.000,0.000,0.000,2.000,10.000,123.000,7334.000,249779.145,180.000,144.000,172.000
636379.300,853236.650,418.570,179.000,1.000,1.000,1.000,0.000,1.000,14.000,126.000,7334.000,249779.658,142.000,117.000,148.000
636288.290,853491.010,414.440,200.000,1.000,1.000,1.000,0.000,1.000,10.000,135.000,7334.000,249780.097,120.000,99.000,121.000
636259.550,853420.110,414.040,25.000,2.000,2.000,1.000,0.000,1.000,8.000,128.000,7334.000,249780.577,100.000,100.000,116.000
636198.850,853389.900,409.650,104.000,1.000,1.000,1.000,0.000,2.000,3.000,126.000,7334.000,249780.998,105.000,105.000,123.000
636078.150,853476.640,419.390,36.000,1.000,1.000,1.000,0.000,2.000,4.000,126.000,7334.000,249781.534,174.000,146.000,160.000
636007.350,853294.000,410.930,72.000,1.000,1.000,0.000,0.000,1.000,5.000,122.000,7334.000,249782.075,79.000,86.000,92.000
635878.900,853461.350,435.010,178.000,1.000,1.000,1.000,0.000,1.000,4.000,120.000,7334.000,249782.645,216.000,204.000,214.000
635776.210,853535.430,423.820,25.000,1.000,1.000,1.000,0.000,2.000,5.000,126.000,7334.000,249783.162,140.000,133.000,140.000
638982.550,853131.860,456.920,56.000,1.000,1.000,0.000,0.000,1.000,-13.000,128.000,7332.000,248667.426,120.000,111.000,124.000
638894.130,853120.470,447.240,4.000,1.000,2.000,0.000,0.000,1.000,-13.000,128.000,7332.000,248667.962,187.000,167.000,179.000
638867.220,852934.780,423.590,2.000,1.000,1.000,0.000,0.000,2.000,-10.000,122.000,7332.000,248668.402,88.000,96.000,92.000
638816.270,852876.770,465.810,10.000,1.000,3.000,0.000,0.000,1.000,-7.000,132.000,7332.000,248668.842,106.000,109.000,123.000
638748.750,852903.770,422.380,9.000,1.000,1.000,1.000,0.000,1.000,-6.000,128.000,7332.000,248669.193,72.000,90.000,86.000
638643.600,853100.160,417.190,126.000,1.000,1.000,1.000,0.000,1.000,-9.000,128.000,7332.000,248669.498,117.000,117.000,136.000
638634.710,852937.860,421.330,124.000,1.000,1.000,0.000,0.000,1.000,-6.000,126.000,7332.000,248669.819,72.000,86.000,84.000
638607.910,852908.370,421.750,99.000,1.000,1.000,1.000,0.000,2.000,-6.000,128.000,7332.000,248670.112,104.000,110.000,111.000
638529.720,853083.100,491.440,0.000,1.000,2.000,1.000,0.000,1.000,-10.000,128.000,7332.000,248670.399,80.000,92.000,92.000
638489.900,853074.740,419.750,153.000,1.000,1.000,1.000,0.000,2.000,-10.000,128.000,7332.000,248670.725,76.000,84.000,83.000
638379.790,853192.880,419.030,92.000,1.000,1.000,1.000,0.000,1.000,-12.000,126.000,7332.000,248671.203,63.000,84.000,75.000
638342.810,852961.250,417.780,124.000,1.000,1.000,1.000,0.000,1.000,-8.000,125.000,7332.000,248671.683,192.000,148.000,174.000
638228.410,853174.610,422.970,164.000,1.000,1.000,0.000,0.000,2.000,-14.000,128.000,7332.000,248672.177,164.000,123.000,152.000
